match_id,team_a_id,team_b_id,team_a_name,team_b_name,match_date,competition_name,label,delta_avg_possession_pct,delta_avg_ppda,delta_avg_pressure_success_rate,delta_avg_xg_created_p90,delta_avg_xg_ratio,delta_avg_progressive_carry_pct,delta_avg_pass_completion_pct,delta_avg_passes_final_third_p90,delta_avg_pass_completion_under_pressure_pct,delta_avg_set_piece_shot_pct,is_home,form_points_delta,archetype_matchup_id,delta_matches_played,competition_weight
7533,781,773,Brazil,Switzerland,2018-06-17,FIFA World Cup,draw,0.7155586017820428,-0.5978021978021976,0.046783625730994705,1.4243478260869569,6.815455594002306,0.762886597938144,0.538645418326692,1.2930294419926245,0.538645418326692,-0.15641293013555788,1,0.0,1,-8,1.0
7533,773,781,Switzerland,Brazil,2018-06-17,FIFA World Cup,draw,-0.7155586017820428,0.5978021978021976,-0.046783625730994705,-1.4243478260869569,-6.815455594002306,-0.762886597938144,-0.538645418326692,-1.2930294419926245,-0.538645418326692,0.15641293013555788,0,0.0,4,8,1.0
7534,770,794,Germany,Mexico,2018-06-17,FIFA World Cup,loss,0.9595613433858805,0.09670329670329658,0.4359383306751732,1.3913043478260871,3.5570934256055358,-0.5113402061855662,1.2127490039840625,2.2603228341696386,1.2127490039840625,-0.6673618352450472,1,0.0,1,8,1.0
7534,794,770,Mexico,Germany,2018-06-17,FIFA World Cup,win,-0.9595613433858805,-0.09670329670329658,-0.4359383306751732,-1.3913043478260871,-3.5570934256055358,0.5113402061855662,-1.2127490039840625,-2.2603228341696386,-1.2127490039840625,0.6673618352450472,0,0.0,4,-8,1.0
7535,795,786,Costa Rica,Serbia,2018-06-17,FIFA World Cup,loss,-1.2309801233721724,2.405860805860806,-1.0207336523126,-0.7478260869565219,-0.6170703575547867,-1.5793814432989688,-0.7043824701195194,-0.9740644459222536,-0.7043824701195194,-0.05005213764337868,1,0.0,13,-3,1.0
7535,786,795,Serbia,Costa Rica,2018-06-17,FIFA World Cup,win,1.2309801233721724,-2.405860805860806,1.0207336523126,0.7478260869565219,0.6170703575547867,1.5793814432989688,0.7043824701195194,0.9740644459222536,0.7043824701195194,0.05005213764337868,0,0.0,7,3,1.0
7536,782,798,Belgium,Panama,2018-06-18,FIFA World Cup,win,1.6979666438199674,-0.38388278388278446,1.4013822434875076,1.0295652173913044,1.6897347174163784,0.3876288659793811,1.1681274900398393,0.7397376216673719,1.1681274900398393,-0.8675703858185613,1,0.0,7,16,1.0
7536,798,782,Panama,Belgium,2018-06-18,FIFA World Cup,loss,-1.6979666438199674,0.38388278388278446,-1.4013822434875076,-1.0295652173913044,-1.6897347174163784,-0.3876288659793811,-1.1681274900398393,-0.7397376216673719,-1.1681274900398393,0.8675703858185613,0,0.0,13,-16,1.0
7537,777,768,Tunisia,England,2018-06-18,FIFA World Cup,loss,-0.6707790724240342,-0.8937728937728935,-0.31685273790536933,-1.0,-1.0692041522491351,0.40824742268041236,-1.099601593625498,-0.9837373798440237,-1.099601593625498,-1.691345151199166,1,0.0,5,-20,1.0
7537,768,777,England,Tunisia,2018-06-18,FIFA World Cup,win,0.6707790724240342,0.8937728937728935,0.31685273790536933,1.0,1.0692041522491351,-0.40824742268041236,1.099601593625498,0.9837373798440237,1.099601593625498,1.691345151199166,0,0.0,5,20,1.0
7538,790,791,Sweden,South Korea,2018-06-18,FIFA World Cup,win,-0.7557687914096407,0.5597069597069592,-0.48910154173312076,0.6208695652173915,1.019607843137255,0.4948453608247425,-1.3960159362549773,-0.8836225137537028,-1.3960159362549773,0.8654848800834205,1,0.0,11,2,1.0
